ICB23CD,ICB23NM,mh_snomed,mhsds_flag,Der_Financial_Year,assess_attends,assess_time_total,treat_attends,treat_time_total,conclude_attends,conclude_time_total,depart_attends,depart_time_total,decadm_attends,decadm_time_total
E54000037,NHS Devon Integrated Care Board,1,1,2022/23,1120,42262,1005,146488,996,176217,1166,451849,173,62418
E54000037,NHS Devon Integrated Care Board,1,1,2023/24,1234,37122,1194,145263,1194,145263,1348,508915,264,81573
E54000038,NHS Somerset Integrated Care Board,0,0,2019/20,20861,347812,19819,1601777,22338,3454340,22332,3490100,2857,405473
E54000038,NHS Somerset Integrated Care Board,0,0,2020/21,15416,151238,14456,700192,16420,2086957,16406,2127145,2335,289477
E54000038,NHS Somerset Integrated Care Board,0,0,2021/22,24829,351042,23104,1995059,23200,2055674,25892,4336916,3180,496174
E54000038,NHS Somerset Integrated Care Board,0,0,2022/23,26840,468431,25729,2660533,25727,2665474,27523,5051938,2822,488319
E54000038,NHS Somerset Integrated Care Board,0,0,2023/24,25615,405171,24584,2467655,24584,2467655,26238,4684017,2549,432293
E54000038,NHS Somerset Integrated Care Board,0,1,2019/20,9135,161842,9045,767460,9774,1659595,9770,1683890,1691,287197
E54000038,NHS Somerset Integrated Care Board,0,1,2020/21,7840,83425,7619,395090,8253,1238801,8243,1263905,1675,230301
E54000038,NHS Somerset Integrated Care Board,0,1,2021/22,9720,138558,9455,877191,9491,908230,10106,1967976,1580,294925
E54000038,NHS Somerset Integrated Care Board,0,1,2022/23,9420,162362,9085,1022856,9086,1024187,9629,2094687,1173,275436
E54000038,NHS Somerset Integrated Care Board,0,1,2023/24,8689,139089,8264,935583,8264,935583,8903,1904913,959,226661
E54000038,NHS Somerset Integrated Care Board,1,0,2019/20,33,473,34,3660,35,5857,35,5816,2,317
E54000038,NHS Somerset Integrated Care Board,1,0,2020/21,52,531,52,3272,52,7351,52,7351,1,260
E54000038,NHS Somerset Integrated Care Board,1,0,2021/22,70,724,73,7017,73,7294,74,14161,1,51
E54000038,NHS Somerset Integrated Care Board,1,0,2022/23,43,645,43,5064,43,5064,43,9233,3,687
E54000038,NHS Somerset Integrated Care Board,1,0,2023/24,32,486,31,4600,31,4600,32,8340,1,260
E54000038,NHS Somerset Integrated Care Board,1,1,2019/20,217,3171,221,22129,224,44700,224,45226,85,14716
E54000038,NHS Somerset Integrated Care Board,1,1,2020/21,282,2790,284,16869,289,56446,289,57573,62,8748
E54000038,NHS Somerset Integrated Care Board,1,1,2021/22,298,4486,291,30910,291,31860,301,70414,76,14783
E54000038,NHS Somerset Integrated Care Board,1,1,2022/23,186,3529,183,23161,183,23161,189,50573,33,7354
E54000038,NHS Somerset Integrated Care Board,1,1,2023/24,103,3269,109,13741,109,13741,110,29630,17,3884
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2019/20,41679,891432,55252,4380155,57043,8322079,57047,9497895,10587,1340554
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2020/21,21545,317611,31866,1653995,34034,4437811,34039,5148988,6065,698533
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2021/22,44039,1175900,52692,5307333,52873,7095203,54719,11359392,9688,1474514
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2022/23,53495,1252012,58664,6256521,58665,6266806,60908,13646379,10529,1640350
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2023/24,50943,858948,58319,5145186,58319,5145186,60744,12358598,11003,1653690
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2019/20,10877,237814,14433,1340410,15181,2557316,15185,2900303,2599,376510
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2020/21,7730,109048,9481,674287,10541,1661968,10545,1923352,2035,253985
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2021/22,10733,255536,11598,1509339,11696,1923003,12552,3172159,2245,395606
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2022/23,12013,271940,12307,1651137,12307,1651267,13176,3599212,2153,407825
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2023/24,11276,191616,11664,1415259,11664,1415259,12685,3091085,2043,368595
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2019/20,201,3590,225,28490,228,43975,228,44840,9,2429
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2020/21,170,2116,199,17349,202,33246,202,34755,15,2003
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2021/22,178,3822,186,30724,186,39400,188,48207,4,1313
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2022/23,188,4169,202,35830,202,36016,207,54358,9,2022
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2023/24,215,3150,242,33388,242,33388,245,58020,15,3015
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2019/20,912,16198,1059,122996,1077,231209,1074,267918,292,44112
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2020/21,821,10325,1059,85996,1070,208991,1062,256368,307,40257
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2021/22,1022,24076,1179,162977,1182,230977,1180,391159,304,61454
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2022/23,965,21276,1035,157055,1035,158067,1039,377544,234,48517
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2023/24,1007,18008,1100,149340,1100,149340,1099,362776,269,57640
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2019/20,21279,504066,21206,1884935,23321,3767820,23327,3915548,3454,491138
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2020/21,15064,284522,15552,1077181,16983,2234075,17045,2422202,2609,281449
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2021/22,25587,765786,26299,2879544,26624,3134301,28573,5575407,3926,638568
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2022/23,27021,871453,27449,3009673,27449,3018549,29131,6030494,4000,691283
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2023/24,29004,738155,29384,2940675,29384,2940675,30676,5918937,4297,694768
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2019/20,8488,214468,8440,837210,9266,1775644,9264,1851085,1834,317791
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2020/21,6698,122873,6929,523366,7559,1169495,7595,1307817,1728,235975
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2021/22,8583,276523,8888,1074875,8994,1167588,9801,2248825,2043,390259
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2022/23,8806,326591,8998,1149148,8998,1150660,9662,2506999,1925,441124
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2023/24,8838,245982,9010,1037729,9010,1037729,9520,2298152,1919,426422
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2019/20,30,544,33,3178,33,5715,33,5866,6,1072
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2020/21,24,350,24,1510,26,4031,26,4311,4,523
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2021/22,50,1644,54,8100,55,9922,55,12841,3,849
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2022/23,36,1383,37,4611,37,4611,40,9332,3,196
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2023/24,46,1250,46,5775,46,5775,48,11808,6,1265
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2019/20,399,10375,393,42178,426,92910,426,98808,79,15433
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2020/21,417,8378,432,36616,458,85140,458,98804,97,14349
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2021/22,414,14121,420,60411,437,69228,461,127476,81,18505
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2022/23,421,15472,432,64097,432,64097,453,149453,69,20213
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2023/24,420,12664,418,55898,418,55898,442,138402,76,18874
E54000041,NHS Dorset Integrated Care Board,0,0,2019/20,25256,551323,26265,2596846,30773,5004897,30891,5151313,2825,456221
E54000041,NHS Dorset Integrated Care Board,0,0,2020/21,16911,197532,21734,1320043,23809,3283960,23893,3388259,2032,286030
E54000041,NHS Dorset Integrated Care Board,0,0,2021/22,30715,748743,34104,3569485,36820,4284565,39934,7373719,3112,592203
E54000041,NHS Dorset Integrated Care Board,0,0,2022/23,34671,974310,35810,3873652,35813,3880757,41566,8330988,3483,705711
E54000041,NHS Dorset Integrated Care Board,0,0,2023/24,37252,986262,36414,3834524,36414,3834524,42856,7965415,9251,1482406
E54000041,NHS Dorset Integrated Care Board,0,1,2019/20,10077,218884,10894,1176446,12665,2368839,12730,2420755,1516,289495
E54000041,NHS Dorset Integrated Care Board,0,1,2020/21,7914,94114,10069,722540,10989,1877617,11041,1915494,1412,236298
E54000041,NHS Dorset Integrated Care Board,0,1,2021/22,11171,274468,12400,1524890,13533,1935293,14565,3230934,1595,376189
E54000041,NHS Dorset Integrated Care Board,0,1,2022/23,11160,317877,11702,1525312,11702,1526260,13803,3499905,1658,458029
E54000041,NHS Dorset Integrated Care Board,0,1,2023/24,11910,312878,11333,1458213,11333,1458213,14198,3303915,3483,770453
E54000041,NHS Dorset Integrated Care Board,1,0,2019/20,52,991,62,7167,65,13185,65,13112,3,538
E54000041,NHS Dorset Integrated Care Board,1,0,2020/21,63,652,76,7149,78,14649,78,14364,3,582
E54000041,NHS Dorset Integrated Care Board,1,0,2021/22,75,1325,88,13348,97,16721,98,24371,6,1047
E54000041,NHS Dorset Integrated Care Board,1,0,2022/23,71,2079,72,11289,72,11289,78,22023,5,1190
E54000041,NHS Dorset Integrated Care Board,1,0,2023/24,84,1776,91,16077,91,16077,94,25797,28,6684
E54000041,NHS Dorset Integrated Care Board,1,1,2019/20,369,7339,492,62359,529,144081,536,142646,141,31770
E54000041,NHS Dorset Integrated Care Board,1,1,2020/21,407,4540,542,50867,581,147850,588,144656,152,28343
E54000041,NHS Dorset Integrated Care Board,1,1,2021/22,614,13629,722,114930,793,151702,794,275710,213,58035
E54000041,NHS Dorset Integrated Care Board,1,1,2022/23,658,17153,779,144691,779,144691,837,337812,225,70291
E54000041,NHS Dorset Integrated Care Board,1,1,2023/24,675,15732,844,147202,844,147202,928,339392,435,113235
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2019/20,65107,1312237,74478,6292990,75496,11796440,75061,12184043,3947,672455
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2020/21,40115,565897,47851,2460356,48582,6242121,48152,6507201,2690,367995
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2021/22,71703,1518054,85368,7902122,85728,10309632,85711,16005607,4181,748067
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2022/23,77022,1832839,91232,9201543,91235,9213331,92611,19439716,5253,1034845
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2023/24,78981,1560000,89167,7885835,89167,7885835,91592,17098451,14196,2817488
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2019/20,27769,646562,31444,3001472,31817,5743415,31659,6084830,2357,482550
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2020/21,19144,289688,22298,1380208,22578,3506200,22410,3743662,2244,360748
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2021/22,26206,609461,30536,3282801,30709,4296371,30731,6864869,2539,530734
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2022/23,25057,641229,28985,3430713,28993,3436277,29677,7610064,2804,690853
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2023/24,25753,585315,28524,3167177,28524,3167177,29466,7062998,5959,1494916
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2019/20,224,4571,265,33387,264,50554,264,51174,3,553
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2020/21,189,2794,221,16804,222,36593,220,37272,8,1344
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2021/22,246,5992,280,36918,280,44490,277,64061,5,646
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2022/23,241,6170,271,38183,271,38213,275,74248,8,2809
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2023/24,250,5206,270,36708,270,36708,273,67583,20,4015
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2019/20,1871,47089,2135,263290,2132,537504,2076,549015,205,43662
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2020/21,1500,25404,1694,122014,1712,334259,1679,348694,164,28033
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2021/22,2027,48621,2318,280790,2315,396533,2308,676511,269,56564
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2022/23,2041,55755,2309,301088,2309,301088,2322,808739,323,71951
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2023/24,2282,62004,2502,325069,2502,325069,2519,823053,700,179756
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2019/20,1510,30933,1824,146099,1921,317940,1922,340587,329,46653
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2020/21,8381,196219,7095,570076,8797,1236757,8837,1335885,1265,129663
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2021/22,25184,896080,21899,2688750,25246,3974101,26263,4628614,3829,509368
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2022/23,30432,1120008,25992,2802107,25993,2807798,31560,5584671,4715,674191
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2023/24,30521,850714,26470,2413995,26470,2413995,31285,5372699,4707,718644
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2019/20,579,12978,697,62228,737,147119,737,160800,158,25488
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2020/21,5298,124444,4325,430546,5472,962773,5524,1080160,1051,135920
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2021/22,11612,445337,9917,1476916,11526,2268434,11966,2730498,1968,340273
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2022/23,12118,444896,10305,1298498,10305,1301514,12389,2864919,1960,356543
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2023/24,11759,332418,9992,1085608,9992,1085608,11912,2625693,1873,359492
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2019/20,9,95,10,1054,10,1953,10,2033,0,0
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2020/21,17,252,18,2541,19,4357,19,4297,2,378
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2021/22,53,2468,52,10480,53,14941,54,16674,1,120
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2022/23,61,1926,61,8172,61,8172,64,16413,6,859
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2023/24,45,1080,44,6619,44,6619,45,12766,1,399
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2019/20,31,706,33,4103,35,8344,34,8101,6,616
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2020/21,260,5076,260,33245,256,74215,265,80520,32,7641
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2021/22,298,13268,282,49178,293,81195,304,103972,75,16308
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2022/23,427,12855,404,57039,404,57683,427,143373,87,16147
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2023/24,365,9709,341,42792,341,42792,359,98457,70,17174
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2019/20,67814,1406618,74868,6158984,77730,12381292,77757,13150763,9791,1470443
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2020/21,45542,633488,50003,2648019,50802,6546267,50831,7394660,6173,813571
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2021/22,84974,1609979,90602,8606725,92152,13180498,92847,17640730,10426,1702926
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2022/23,89371,2001232,92321,10206987,92320,10233664,97015,20877358,10846,1998299
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2023/24,85959,1985213,87085,9184028,87085,9184028,93513,19802584,12058,2294174
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2019/20,27240,640806,30413,2603845,31666,5421914,31667,5793123,4382,728204
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2020/21,20540,355185,22880,1273806,23243,3258273,23273,3838307,3112,482307
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2021/22,29846,738026,32312,3216225,32890,4967606,33211,6884563,3610,697153
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2022/23,27761,788553,29685,3463671,29687,3471313,31140,7381816,3523,780820
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2023/24,25732,732087,26989,3066942,26989,3066942,28806,6831695,3521,801463
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2019/20,102,2991,123,12129,125,24522,125,24122,3,402
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2020/21,111,1886,128,10699,128,20966,128,22780,7,752
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2021/22,116,3502,123,16465,123,21827,124,26731,2,253
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2022/23,82,2820,89,15018,89,15105,88,24646,0,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2023/24,84,2584,95,13482,95,13482,95,23349,5,549
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2019/20,710,22936,808,84950,823,216283,822,223844,89,16502
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2020/21,657,14518,727,50566,735,154105,739,178636,66,12184
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2021/22,797,29399,848,108217,853,162500,848,252288,70,15124
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2022/23,629,24352,663,93365,664,94378,677,225430,72,19014
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2023/24,780,30698,816,116881,816,116881,822,273815,83,22052
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2019/20,57957,696272,56339,4508504,60596,8446842,60697,8843594,6160,841286
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2020/21,54305,572600,54330,3129563,55860,6293957,56940,7468380,7768,903246
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2021/22,78824,1364963,76019,7213071,76981,8420065,81765,14299838,11777,2024169
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2022/23,91606,1605051,87336,7921594,87926,8241331,94083,16568142,11031,1954193
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2023/24,107992,2219320,107522,8766783,107522,8766783,120631,19521731,9073,1569147
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2019/20,28227,358018,27050,2456960,29436,4938942,29488,5290495,3268,546024
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2020/21,27698,320135,27305,1774610,28178,3828449,28942,4788001,4270,610538
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2021/22,32951,654429,31017,3400817,31667,4439932,33895,7613507,5055,1030221
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2022/23,33254,684414,30630,3529362,30865,3761087,33763,7903238,4439,1007618
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2023/24,37780,847475,35667,3853837,35667,3853837,41438,8952709,3974,900647
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2019/20,199,2966,188,22631,206,38153,206,38229,3,838
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2020/21,301,4011,301,21998,310,41072,314,46776,18,1653
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2021/22,282,7355,276,35095,282,42150,288,62649,23,3730
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2022/23,204,4675,194,24390,197,26227,205,45050,11,3541
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2023/24,167,4111,164,21331,164,21331,171,36775,2,273
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2019/20,1856,27658,1711,188855,1899,497730,1895,516350,212,39264
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2020/21,2057,25487,1958,149115,2059,407940,2143,460589,268,43098
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2021/22,2513,57475,2253,271309,2356,444346,2522,670542,396,87772
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2022/23,2110,50654,1899,263348,1924,303385,2099,620212,337,81660
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2023/24,1839,33168,1678,234934,1678,234934,1793,606074,159,48492
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2019/20,145639,4006563,141794,10588152,153257,21738579,154972,20382633,18518,2378981
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2020/21,85361,1903233,86199,4533858,89022,10576854,91224,11140571,12273,1467175
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2021/22,153574,4073136,161592,14197935,166369,21711830,174242,28185423,20948,3296583
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2022/23,162798,3047854,175208,18363018,175403,20862448,190629,34883298,18464,3236623
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2023/24,166917,2381018,172864,16233243,172864,16233243,188376,32696755,16969,2817101
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2019/20,76664,2016543,74829,6090378,81199,12778379,82079,12117338,11049,1572735
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2020/21,50477,1115238,50786,3016877,52526,6967388,54149,7585985,8343,1097884
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2021/22,66799,1975948,69942,6928234,71871,10300120,76108,13919117,10860,1864518
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2022/23,63680,1388484,66896,8260720,67189,9251848,74034,16065846,9051,1749561
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2023/24,64711,1056781,64224,7406875,64224,7406875,71634,15275501,7846,1543761
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2019/20,339,6189,354,37807,357,69605,363,62528,26,3008
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2020/21,291,3995,313,21311,317,46491,319,47960,21,3430
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2021/22,373,8173,404,44659,400,54684,407,73911,25,3659
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2022/23,367,8011,369,49757,368,51510,376,87029,21,3197
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2023/24,385,5801,388,49931,388,49931,395,81588,7,1391
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2019/20,1496,30791,1520,171752,1530,343497,1596,322276,302,38865
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2020/21,1219,18074,1308,92990,1310,225884,1325,236770,186,29414
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2021/22,1603,34703,1745,205259,1721,300252,1797,423829,263,48076
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2022/23,1732,38539,1750,249139,1738,262266,1832,502555,199,44697
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2023/24,1793,31101,1791,225341,1791,225341,1837,496426,110,26854
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2019/20,64043,2050953,72568,6378889,78859,12121168,78885,11961257,32104,4177965
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2020/21,45257,1009307,48433,2867713,52048,6763979,52076,6649837,20853,2391980
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2021/22,70949,2186920,71237,6995106,72441,8238594,82253,13537636,20899,3164230
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2022/23,69361,1985340,77839,8092185,77849,8109165,88294,15492614,11961,1712540
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2023/24,67725,1693861,78188,7315418,78188,7315418,87119,14585809,11948,1652369
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2019/20,30501,1068423,37799,3719869,41204,7481987,41219,7466852,17400,2606202
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2020/21,24007,599118,27583,1836717,29813,4702199,29823,4689258,12379,1645126
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2021/22,32523,1086112,31918,3615360,32397,4322749,37076,7668456,9995,1794610
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2022/23,28779,908387,30537,3836643,30542,3840626,35298,8178235,5743,1039500
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2023/24,28089,791843,30145,3591244,30145,3591244,34348,7837829,5898,1058939
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2019/20,171,5993,224,24962,231,42247,231,41916,53,7825
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2020/21,177,3881,201,14595,205,32344,205,31091,46,7376
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2021/22,190,4956,209,26893,210,31552,216,45458,30,5993
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2022/23,187,5376,203,33136,203,33136,215,52562,15,2350
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2023/24,182,4699,189,32230,189,32230,197,49951,14,2171
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2019/20,1115,37426,1397,153132,1616,386273,1616,387584,660,96405
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2020/21,1270,34271,1429,108438,1615,331608,1616,336076,589,88505
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2021/22,1531,58222,1474,177478,1487,230272,1643,449597,464,108956
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2022/23,1234,50128,1191,177330,1191,177369,1340,424948,297,64386
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2023/24,1250,43336,1170,168913,1170,168913,1366,404984,267,51161
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2019/20,137743,2566009,141184,12460462,142216,22625031,142140,22825376,18266,2841761
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2020/21,109314,1471112,111376,6905742,111934,14441319,111954,15106218,12182,1761844
E54000054,NHS West Yorkshire Integrated Care Board,0,0,2021/22,184775,3457560,198562,19573982,198713,22491301,200102,35471886,19109,3548678
