ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,1,0,1,31163,1434
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,1,1,1,477,13
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,0,0,35989,2163
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,0,0,29168,233
E54000041,NHS Dorset Integrated Care Board,2023/24,4,0,0,69,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,3,1,1,24,2
E54000041,NHS Dorset Integrated Care Board,2021/22,1,1,0,103,2
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,5,0,0,1,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,4,1,1,1,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,1,1,1,2764,56
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,5,0,0,33,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,1,0,28,0
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,5,0,1,1,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,0,1,38484,4433
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,4,0,0,414,10
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,1,1,0,18,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,4,0,1,54,1
E54000038,NHS Somerset Integrated Care Board,2023/24,3,1,0,27,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,1,1,43,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,5,0,0,3,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,1,1,1175,25
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,0,1,76194,2454
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,3,0,1,16843,569
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,1,1,0,67,3
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,0,1,20407,603
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,4,0,0,2441,97
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,3,1,1,102,6
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,3,0,1,3730,274
E54000027,NHS North West London Integrated Care Board,2019/20,5,0,0,11,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,3,0,0,64814,1219
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,1,0,79,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,0,1,10080,799
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,1,1,1,666,12
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,0,0,48392,676
E54000029,NHS North East London Integrated Care Board,2022/23,1,0,0,143156,6882
E54000028,NHS North Central London Integrated Care Board,2023/24,5,0,0,172,2
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,4,0,1,1,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,1,0,0,55905,1531
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,1,1,0,211,2
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,4,0,0,192,2
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,3,0,1,2718,41
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,4,0,1,19,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,1,0,222,2
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,4,0,0,85,2
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,3,0,0,17323,845
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,5,0,0,43,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,5,1,1,16,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,5,0,1,3,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,4,1,1,1,0
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,5,0,0,1,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,1,1,1,1171,22
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,0,1,8426,1238
E54000030,NHS South East London Integrated Care Board,2019/20,1,1,0,466,9
E54000064,NHS Sussex Integrated Care Board,2023/24,1,0,1,25210,2697
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,1,1,0,207,3
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,3,0,0,36539,906
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,4,1,0,1,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,3,1,0,28,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,5,1,0,1,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,3,1,0,3,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,1,0,0,85991,4178
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,1,0,5,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,1,1,1203,43
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,1,1,1,125,1
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,3,0,1,52771,1809
E54000028,NHS North Central London Integrated Care Board,2022/23,1,1,1,959,26
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,3,1,1,11,0
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,4,0,0,135,3
E54000027,NHS North West London Integrated Care Board,2022/23,1,1,0,300,5
E54000029,NHS North East London Integrated Care Board,2019/20,1,1,1,1669,35
E54000041,NHS Dorset Integrated Care Board,2021/22,3,1,1,8,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,5,0,1,4,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,1,0,223,4
E54000030,NHS South East London Integrated Care Board,2020/21,1,0,1,26042,785
E54000064,NHS Sussex Integrated Care Board,2019/20,3,0,0,36736,927
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,5,0,0,207,2
E54000041,NHS Dorset Integrated Care Board,2023/24,1,0,1,14721,1259
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,4,0,1,1083,22
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,1,0,315,6
E54000037,NHS Devon Integrated Care Board,2023/24,1,0,1,21405,2804
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,1,1,101,7
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,4,1,0,1,1
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,1,0,1,0
E54000037,NHS Devon Integrated Care Board,2020/21,3,1,1,18,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,3,0,0,81392,1092
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,4,0,0,15,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,1,1,0,174,3
E54000031,NHS South West London Integrated Care Board,2022/23,3,0,1,9552,370
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,1,1,67,0
E54000064,NHS Sussex Integrated Care Board,2022/23,4,0,1,53,5
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,1,0,1,45695,2676
E54000029,NHS North East London Integrated Care Board,2022/23,1,1,0,200,6
E54000034,NHS Frimley Integrated Care Board,2020/21,4,0,0,358,6
E54000062,NHS Black Country Integrated Care Board,2020/21,3,0,0,7754,28
E54000029,NHS North East London Integrated Care Board,2020/21,4,0,0,50,0
E54000064,NHS Sussex Integrated Care Board,2020/21,1,1,1,2496,71
E54000037,NHS Devon Integrated Care Board,2020/21,4,0,0,1317,68
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,0,1,4447,134
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,4,0,1,12,1
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,4,0,1,32,0
E54000031,NHS South West London Integrated Care Board,2020/21,1,0,1,25295,446
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,3,1,1,27,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,0,1,21750,1390
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,1,0,0,53529,3064
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,3,0,0,14689,153
E54000034,NHS Frimley Integrated Care Board,2022/23,3,0,1,493,20
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,5,0,1,16,0
E54000027,NHS North West London Integrated Care Board,2020/21,1,1,0,241,2
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,1,0,1,85589,4252
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,1,1,0,167,11
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,3,0,1,10643,405
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,0,0,16501,230
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,0,1,15186,516
E54000062,NHS Black Country Integrated Care Board,2023/24,4,0,0,76,8
E54000037,NHS Devon Integrated Care Board,2020/21,1,0,0,30945,911
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,5,0,1,2,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,1,1,1,686,21
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,0,1,27528,3076
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,1,1,1416,54
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,1,0,1,24027,2767
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,4,0,0,86,6
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,5,0,0,14,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,0,0,30842,547
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,1,1,0,25,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,1,0,4,0
E54000030,NHS South East London Integrated Care Board,2021/22,1,1,0,394,5
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,4,1,1,2,1
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,5,0,1,3,0
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,1,0,92,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,0,1,8028,638
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,1,1,0,500,3
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,1,0,0,204573,10861
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,1,0,190,8
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,1,0,4,0
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,4,0,1,25,1
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,5,0,0,5,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,5,0,0,2,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,1,0,0,58781,1085
E54000028,NHS North Central London Integrated Care Board,2021/22,3,0,1,8749,559
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,0,1,18273,832
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,0,0,22157,96
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,4,0,1,3085,57
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,3,0,0,21129,54
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,4,0,0,115,2
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,3,0,1,5623,128
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,4,0,1,11,1
E54000034,NHS Frimley Integrated Care Board,2021/22,4,0,1,302,1
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,4,0,0,3352,90
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,3,1,1,59,1
E54000062,NHS Black Country Integrated Care Board,2020/21,1,1,0,168,1
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,3,0,0,63706,1830
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,1,1,1241,64
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,0,0,50628,805
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,5,0,0,4,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,0,1,400,17
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,0,0,231136,11429
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,1,1,1093,26
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,1,0,58,1
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,1,0,1,25192,2405
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,3,1,1,88,4
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,5,0,1,5,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,5,1,1,15,0
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,4,1,0,1,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,3,0,1,6606,73
E54000027,NHS North West London Integrated Care Board,2023/24,1,1,1,1617,76
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,3,0,0,11665,140
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,1,1,92,5
E54000030,NHS South East London Integrated Care Board,2023/24,5,1,0,1,0
E54000062,NHS Black Country Integrated Care Board,2022/23,3,1,0,5,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,3,1,0,141,2
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,0,0,66952,1456
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,1,1,1228,33
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,0,1,3896,110
E54000029,NHS North East London Integrated Care Board,2023/24,3,1,0,111,2
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,3,0,1,15100,194
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,1,1,743,2
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,1,1,0,633,18
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,4,1,1,1,0
E54000062,NHS Black Country Integrated Care Board,2020/21,3,0,1,2498,9
E54000064,NHS Sussex Integrated Care Board,2019/20,3,1,1,337,14
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,1,0,0,104483,4795
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,0,1,1300,8
E54000034,NHS Frimley Integrated Care Board,2020/21,5,1,1,24,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,5,0,1,49,0
E54000031,NHS South West London Integrated Care Board,2021/22,4,0,0,8992,177
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,0,0,21304,787
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,4,0,1,20,0
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,5,0,0,11,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,3,0,0,49252,1529
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,3,0,0,16884,254
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,1,0,0,93004,4787
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,1,0,1,38221,708
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,1,0,81,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,3,1,1,28,0
E54000027,NHS North West London Integrated Care Board,2022/23,5,1,0,2,0
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,1,0,136,1
E54000028,NHS North Central London Integrated Care Board,2023/24,1,1,1,959,11
E54000031,NHS South West London Integrated Care Board,2019/20,4,1,1,11,0
E54000064,NHS Sussex Integrated Care Board,2023/24,3,1,0,115,1
E54000027,NHS North West London Integrated Care Board,2020/21,1,0,1,22878,735
E54000028,NHS North Central London Integrated Care Board,2020/21,4,0,1,13,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,4,0,0,62,2
E54000034,NHS Frimley Integrated Care Board,2022/23,5,1,0,6,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,4,0,0,77,2
E54000041,NHS Dorset Integrated Care Board,2020/21,3,1,0,4,0
E54000034,NHS Frimley Integrated Care Board,2021/22,5,1,0,4,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,5,0,0,354,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,3,1,1,37,0
E54000031,NHS South West London Integrated Care Board,2019/20,4,0,1,2925,122
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,1,1,0,194,4
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,5,0,1,29,0
E54000064,NHS Sussex Integrated Care Board,2019/20,3,0,1,11758,430
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,5,1,1,8,0
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,5,0,0,4,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,5,0,0,3,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,3,1,0,39,0
E54000031,NHS South West London Integrated Care Board,2023/24,3,0,0,34009,1423
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,0,1,42732,2121
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,4,0,0,59,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,1,1,63,3
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,1,1,20,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,0,0,7098,0
E54000041,NHS Dorset Integrated Care Board,2019/20,1,1,0,76,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,1,1,0,102,0
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,5,0,1,14,0
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,0,1,14202,984
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,1,1,0,201,1
E54000031,NHS South West London Integrated Care Board,2020/21,5,0,1,55,0
E54000041,NHS Dorset Integrated Care Board,2019/20,3,1,0,13,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,5,0,1,3,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,4,1,1,4,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,1,1,1,673,15
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,0,1,3958,100
E54000027,NHS North West London Integrated Care Board,2023/24,5,0,0,1855,47
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,0,1,15765,1721
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,1,0,49,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,5,1,1,1,0
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,3,1,0,7,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,4,1,0,1,0
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,1,0,0,75164,1545
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,3,0,1,9670,510
E54000031,NHS South West London Integrated Care Board,2020/21,3,0,0,22680,86
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,0,1,58,2
E54000029,NHS North East London Integrated Care Board,2022/23,5,1,1,7,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,5,0,1,18,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,4,0,1,25,1
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,0,0,129199,9725
E54000062,NHS Black Country Integrated Care Board,2022/23,3,0,1,10959,420
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,3,1,1,121,2
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,1,1,1,3369,71
E54000031,NHS South West London Integrated Care Board,2020/21,1,1,0,168,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,1,1,0,74,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,5,0,0,40,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,4,0,1,30,1
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,3,1,1,5,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,0,0,26893,1064
E54000027,NHS North West London Integrated Care Board,2019/20,4,0,0,4484,173
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,4,0,1,44,2
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,1,1,1185,49
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,1,1,0,174,3
E54000027,NHS North West London Integrated Care Board,2020/21,4,0,0,1431,19
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,1,0,1,47391,1843
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,1,0,0,53298,2188
E54000028,NHS North Central London Integrated Care Board,2022/23,1,1,0,242,4
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,0,0,8625,403
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,1,0,34,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,3,1,1,72,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,1,0,112,1
E54000037,NHS Devon Integrated Care Board,2021/22,4,0,0,122,2
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,5,0,1,4,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,5,1,0,2,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,0,0,80542,4979
E54000038,NHS Somerset Integrated Care Board,2019/20,1,1,1,274,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,3,0,1,7151,165
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,5,0,1,14,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,0,1,15844,2026
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,1,0,1,66332,3315
E54000029,NHS North East London Integrated Care Board,2021/22,3,1,1,98,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,5,1,0,6,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,3,1,0,38,0
E54000031,NHS South West London Integrated Care Board,2019/20,5,0,1,1,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,5,0,0,41,0
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,1,1,1,2079,38
E54000038,NHS Somerset Integrated Care Board,2019/20,3,0,1,7982,145
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,1,1,2842,83
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,1,0,22,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,0,0,53470,766
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,4,1,1,18,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,4,0,0,183,4
E54000064,NHS Sussex Integrated Care Board,2019/20,3,1,0,53,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,1,1,59,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,3,1,0,26,0
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,4,0,0,127,4
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,5,0,1,141,3
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,1,0,1,24657,1292
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,3,0,0,44114,1296
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,3,0,0,32952,594
E54000037,NHS Devon Integrated Care Board,2019/20,1,1,1,1187,53
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,1,0,0,43509,2180
E54000062,NHS Black Country Integrated Care Board,2022/23,3,1,1,10,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,3,1,1,213,0
E54000034,NHS Frimley Integrated Care Board,2021/22,3,1,0,2,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,5,0,1,14,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,5,1,0,1,0
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,0,0,57020,1664
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,4,1,0,84,0
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,3,0,0,19215,356
E54000041,NHS Dorset Integrated Care Board,2019/20,3,0,1,6472,110
E54000028,NHS North Central London Integrated Care Board,2020/21,1,1,1,659,2
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,3,0,1,888,11
E54000062,NHS Black Country Integrated Care Board,2022/23,4,0,1,31,5
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,4,0,0,15412,61
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,5,0,1,3,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,0,0,23770,733
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,1,0,1,19015,1813
E54000034,NHS Frimley Integrated Care Board,2021/22,1,0,0,55210,1110
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,5,0,0,263,5
E54000029,NHS North East London Integrated Care Board,2020/21,3,1,1,97,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,1,1,738,5
E54000027,NHS North West London Integrated Care Board,2023/24,3,0,0,120349,5642
E54000062,NHS Black Country Integrated Care Board,2021/22,1,1,0,218,3
E54000041,NHS Dorset Integrated Care Board,2022/23,3,1,1,9,1
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,4,1,0,2,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,5,0,1,5,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,5,0,1,2,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,1,1,0,127,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,3,0,1,254,3
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,0,0,54559,3485
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,0,0,90136,3674
