ICB23CD,ICB23NM,mh_snomed,mhsds_flag,Der_Financial_Year,assess_attends,assess_time_total,treat_attends,treat_time_total,conclude_attends,conclude_time_total,depart_attends,depart_time_total,decadm_attends,decadm_time_total
E54000037,NHS Devon Integrated Care Board,1,1,2020/21,1400,35169,939,120305,1657,405827,1659,472647,381,96216
E54000037,NHS Devon Integrated Care Board,1,1,2021/22,2922,100045,2972,494602,2899,655848,3038,1042173,354,108214
E54000037,NHS Devon Integrated Care Board,1,1,2022/23,3160,120433,2884,443563,2844,520434,3235,1366836,409,174941
E54000037,NHS Devon Integrated Care Board,1,1,2023/24,3547,106547,3537,448639,3537,448639,3904,1604682,756,271357
E54000038,NHS Somerset Integrated Care Board,0,0,2019/20,68688,1215630,68748,5596616,75156,13335004,75107,13920661,19400,3350398
E54000038,NHS Somerset Integrated Care Board,0,0,2020/21,63913,675627,62043,3072132,67736,10525539,67652,10746424,20432,2912095
E54000038,NHS Somerset Integrated Care Board,0,0,2021/22,78347,1118544,75973,6742803,76263,6980489,81936,16640868,19585,3856917
E54000038,NHS Somerset Integrated Care Board,0,0,2022/23,84599,1490658,81554,8933112,81553,8950574,86600,20640616,17353,4836399
E54000038,NHS Somerset Integrated Care Board,0,0,2023/24,84859,1341570,81623,8866693,81623,8866693,86993,19851399,15351,4254203
E54000038,NHS Somerset Integrated Care Board,0,1,2019/20,29938,548245,30032,2540742,32563,6463798,32538,6825370,12079,2242608
E54000038,NHS Somerset Integrated Care Board,0,1,2020/21,32357,356922,31317,1652726,33782,5988879,33744,6120135,13919,2093224
E54000038,NHS Somerset Integrated Care Board,0,1,2021/22,33040,480408,32316,3032037,32413,3135337,34528,8096098,11629,2458560
E54000038,NHS Somerset Integrated Care Board,0,1,2022/23,31937,560142,30615,3649487,30616,3653532,32612,9229375,9066,2819902
E54000038,NHS Somerset Integrated Care Board,0,1,2023/24,30247,472920,28685,3390668,28685,3390668,31045,8468860,7897,2433478
E54000038,NHS Somerset Integrated Care Board,1,0,2019/20,220,3082,223,21809,225,41200,225,41139,13,2688
E54000038,NHS Somerset Integrated Care Board,1,0,2020/21,329,3339,336,19091,338,52769,337,53075,17,2508
E54000038,NHS Somerset Integrated Care Board,1,0,2021/22,339,3745,346,32915,346,33192,348,70137,11,1558
E54000038,NHS Somerset Integrated Care Board,1,0,2022/23,243,3441,240,31489,240,31489,243,56972,5,1171
E54000038,NHS Somerset Integrated Care Board,1,0,2023/24,225,2724,228,30474,228,30474,229,53932,3,616
E54000038,NHS Somerset Integrated Care Board,1,1,2019/20,603,9169,609,57999,625,129100,625,130145,184,34537
E54000038,NHS Somerset Integrated Care Board,1,1,2020/21,815,8687,821,47738,833,163041,833,166357,139,23256
E54000038,NHS Somerset Integrated Care Board,1,1,2021/22,751,11080,754,76980,755,81806,768,183909,142,29486
E54000038,NHS Somerset Integrated Care Board,1,1,2022/23,560,11040,564,72677,564,72677,568,166472,77,22222
E54000038,NHS Somerset Integrated Care Board,1,1,2023/24,369,7359,378,54292,378,54292,377,112611,48,14082
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2019/20,115487,2489883,144277,12925884,151958,25339969,151943,32306823,41193,5939027
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2020/21,81519,1002272,94923,6316108,104448,16035190,104452,20406280,28663,3656056
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2021/22,114378,2491469,123678,15493067,124312,19429161,130234,36165023,34286,6144717
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2022/23,143200,3034183,147214,18689575,147216,18722424,153098,45625619,37605,6810936
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,0,2023/24,141155,2167356,148504,16263591,148504,16263591,157102,40402070,38910,6772353
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2019/20,40662,905948,50142,4834119,53095,10152613,53076,14071193,18874,3016532
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2020/21,33852,391339,37036,2774810,40960,7226673,40935,9743018,14645,2014635
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2021/22,37690,683291,39393,5607065,39642,7134005,41350,14577805,14841,2964866
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2022/23,44767,873847,45147,6507920,45146,6513814,46429,17616662,14729,2996317
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,0,1,2023/24,42211,635893,43211,5475664,43211,5475664,45964,14594210,14192,2734195
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2019/20,652,11362,714,87412,726,143729,726,148672,41,7095
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2020/21,554,5804,628,58629,641,113836,641,118345,31,3697
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2021/22,519,9588,542,91345,544,112991,550,145784,21,4566
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2022/23,674,12909,707,126405,707,126814,716,206378,65,12813
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,0,2023/24,763,9723,805,124989,805,124989,820,207501,39,7591
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2019/20,2366,40096,2638,308405,2695,629417,2680,728352,546,98503
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2020/21,2133,23367,2528,214097,2555,551088,2530,648807,556,89391
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2021/22,2172,45422,2395,353660,2403,504909,2393,820746,480,116260
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2022/23,2404,50589,2536,404116,2537,405945,2489,937600,502,109523
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,1,1,2023/24,2504,41355,2661,379403,2661,379403,2620,889308,559,138129
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2019/20,79613,1932982,82279,7716893,88230,20815277,88259,22233343,30251,6140602
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2020/21,64177,1154694,69921,4904910,74334,13156573,74541,15066844,25063,3939436
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2021/22,83191,2699038,90562,10449848,91508,11366098,96839,25569064,30504,6458807
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2022/23,88195,3358871,93115,11508335,93117,11537618,96683,29951116,31965,8229219
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,0,2023/24,97765,2717343,102286,11390714,102286,11390714,105891,30552854,34195,8147258
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2019/20,29517,809153,31107,3147806,33131,9364458,33137,9980692,13917,3174829
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2020/21,24577,451796,27443,2033876,29094,5901057,29164,6840713,11853,2076873
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2021/22,27348,940580,30800,3789669,31103,4096077,32770,9983409,13281,3098990
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2022/23,27798,1214134,30125,4132384,30126,4136960,30919,11282393,12977,3715097
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,0,1,2023/24,28525,823469,30439,3775861,30439,3775861,31516,10618003,12674,3357501
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2019/20,146,3273,157,14957,159,36561,159,36729,26,7034
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2020/21,156,2340,168,12083,174,31499,174,33469,18,2557
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2021/22,191,6297,210,25816,212,29851,215,49339,17,4520
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2022/23,142,4622,152,20217,152,20271,156,43841,21,6627
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,0,2023/24,177,4703,189,22028,189,22028,199,49754,23,6767
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2019/20,1140,31644,1149,129854,1236,296552,1238,313717,186,44596
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2020/21,1151,22282,1209,102808,1279,260905,1272,283530,217,38827
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2021/22,1074,36338,1175,158346,1202,180486,1234,360336,233,67055
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2022/23,1067,43002,1111,172902,1111,173221,1146,401176,210,79942
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,1,1,2023/24,1105,31687,1122,155492,1122,155492,1200,391788,245,78433
E54000041,NHS Dorset Integrated Care Board,0,0,2019/20,82241,1657544,92054,9499563,107853,21719512,108375,22285661,21314,4063172
E54000041,NHS Dorset Integrated Care Board,0,0,2020/21,68871,735327,91752,6269352,101512,19159267,101874,19667570,22951,3992275
E54000041,NHS Dorset Integrated Care Board,0,0,2021/22,99257,2197235,116268,14057675,126527,19310181,134893,33779184,26495,6322224
E54000041,NHS Dorset Integrated Care Board,0,0,2022/23,106446,2937522,121515,15502886,121519,15524583,139230,41653824,33645,10267442
E54000041,NHS Dorset Integrated Care Board,0,0,2023/24,121309,3016999,128923,16000897,128923,16000897,152163,41613008,53490,13581436
E54000041,NHS Dorset Integrated Care Board,0,1,2019/20,31449,595867,39117,4273302,45468,10415147,45774,10608726,12095,2479474
E54000041,NHS Dorset Integrated Care Board,0,1,2020/21,30175,314092,41634,3146844,45844,10054210,46050,10206908,13483,2501320
E54000041,NHS Dorset Integrated Care Board,0,1,2021/22,38016,776552,47191,6266820,51002,8810357,54163,15708851,14674,3739338
E54000041,NHS Dorset Integrated Care Board,0,1,2022/23,36710,994037,46863,6698590,46864,6703385,53440,19265268,17123,5627295
E54000041,NHS Dorset Integrated Care Board,0,1,2023/24,41082,945632,47844,6622662,47844,6622662,57104,18575102,23243,6627102
E54000041,NHS Dorset Integrated Care Board,1,0,2019/20,223,3784,279,33276,290,62952,292,64072,17,3637
E54000041,NHS Dorset Integrated Care Board,1,0,2020/21,288,2880,374,30998,384,73003,390,76105,17,3179
E54000041,NHS Dorset Integrated Care Board,1,0,2021/22,321,5125,394,57300,426,77526,430,109063,23,4637
E54000041,NHS Dorset Integrated Care Board,1,0,2022/23,282,6621,340,54492,340,54494,359,107398,14,4182
E54000041,NHS Dorset Integrated Care Board,1,0,2023/24,366,7462,439,74239,439,74239,451,132076,135,31001
E54000041,NHS Dorset Integrated Care Board,1,1,2019/20,904,16886,1241,156060,1395,385270,1412,378058,347,80922
E54000041,NHS Dorset Integrated Care Board,1,1,2020/21,1170,12808,1571,140404,1696,460150,1716,445068,366,69322
E54000041,NHS Dorset Integrated Care Board,1,1,2021/22,1383,27951,1722,263330,1899,388130,1911,668050,465,127031
E54000041,NHS Dorset Integrated Care Board,1,1,2022/23,1501,39064,1905,353330,1906,353538,2114,892350,529,181766
E54000041,NHS Dorset Integrated Care Board,1,1,2023/24,1797,36144,2275,419539,2275,419539,2591,1046118,1241,360338
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2019/20,203654,5858532,236866,24776907,240444,50274314,239177,56076141,33170,8053110
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2020/21,158448,2541074,191674,13199941,194942,33465847,192156,37419584,34897,6078595
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2021/22,220800,5398159,263277,30878084,265337,40841462,266333,69192962,39985,9453820
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2022/23,230560,5937784,270017,34542155,270031,34587075,276066,85713346,45476,12828090
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,0,2023/24,253520,5888215,285503,34866731,285503,34866731,293021,87319127,99269,28350542
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2019/20,89561,2945670,102914,11882565,104041,25756471,103304,29754144,20386,5457783
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2020/21,76561,1276905,90038,6918711,91453,18245827,90493,20925708,22440,4213927
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2021/22,89920,2172036,105006,13530647,105875,18506841,106174,33074261,22595,5804603
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2022/23,89558,2300081,102333,14391628,102345,14408719,104401,40227012,24571,7667887
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,0,1,2023/24,94072,2314806,104905,14209561,104905,14209561,107265,39664808,47155,15132661
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2019/20,824,20941,1002,140544,1001,227446,997,232476,26,6164
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2020/21,881,13395,1035,87547,1038,188288,1032,194198,36,7352
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2021/22,979,25898,1163,172609,1163,206782,1159,303230,37,9113
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2022/23,887,23678,999,156541,999,156571,1006,306142,31,8340
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,0,2023/24,1003,23669,1095,159386,1095,159386,1107,317304,119,33633
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2019/20,4333,110462,4992,627177,4962,1357949,4796,1373013,451,106183
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2020/21,3623,65015,4200,339599,4243,941021,4160,975654,470,96943
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2021/22,4640,118447,5317,688687,5307,996923,5271,1695149,657,167810
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2022/23,4887,145727,5438,802680,5437,803191,5388,2086019,791,232387
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,1,1,2023/24,5751,169957,6303,914304,6303,914304,6234,2329629,1658,530545
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2019/20,4984,125301,5822,518544,6149,1381346,6162,1499362,1573,339008
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2020/21,49113,1114469,38561,3647295,49859,8468604,50474,11031825,21174,2764130
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2021/22,94234,3851554,81056,11527639,93368,18765289,95964,26089172,29679,5730641
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2022/23,101348,3602336,87206,10659840,87211,10679804,98979,26912859,28783,5829625
E54000043,NHS Gloucestershire Integrated Care Board,0,0,2023/24,108681,2906030,93630,9471845,93630,9471845,106092,28930834,31542,6773634
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2019/20,1695,49774,1979,185890,2075,609429,2074,657374,704,179555
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2020/21,23414,494426,18934,1999387,23626,4635484,23987,6287969,11308,1713708
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2021/22,36776,1732658,32027,5204885,36475,8827414,37052,12664826,13800,3112665
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2022/23,36247,1286219,31523,4329385,31524,4335702,33560,11519413,11643,2781345
E54000043,NHS Gloucestershire Integrated Care Board,0,1,2023/24,37115,1036726,32301,3582329,32301,3582329,35028,12242367,12227,3125249
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2019/20,25,465,30,2964,31,6325,31,6138,1,188
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2020/21,84,1586,83,9754,85,19317,87,19214,7,1131
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2021/22,258,13811,255,49627,259,72302,260,83898,22,5687
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2022/23,309,8816,306,44080,306,44104,311,96718,41,7036
E54000043,NHS Gloucestershire Integrated Care Board,1,0,2023/24,284,6760,280,37163,280,37163,285,80901,21,3816
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2019/20,77,1990,84,9336,88,22536,87,22195,13,1963
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2020/21,773,14556,778,95066,757,237008,784,263795,102,27996
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2021/22,754,39166,737,136672,752,238796,763,313539,156,41863
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2022/23,1056,35107,1016,146969,1015,147755,1024,383852,153,41245
E54000043,NHS Gloucestershire Integrated Care Board,1,1,2023/24,943,24215,891,113760,891,113760,906,305209,134,38434
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2019/20,185327,5301682,216353,19236333,225010,42748901,224999,48949883,46170,9744483
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2020/21,156432,3404406,175344,9826933,178105,28070585,178198,34973934,38572,7283166
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2021/22,230244,6888902,251323,25535720,254886,40180397,257148,61049783,45897,10671989
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2022/23,243728,8332327,258640,31268801,258640,31366360,267975,75042340,50422,14055604
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,0,2023/24,249428,7965446,258694,29885581,258694,29885581,273289,73439347,56940,14832171
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2019/20,72326,2214934,81517,7548655,84710,17941541,84667,21148794,23277,5240365
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2020/21,63477,1514497,69581,4094736,70665,12359473,70718,16147717,20252,4115600
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2021/22,79792,2835930,86313,9208068,87583,15005478,88338,24367878,20750,5327943
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2022/23,80188,3149741,84840,10815529,84841,10837325,87186,28872092,21503,6846301
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,0,1,2023/24,78961,2722655,82121,10025893,82121,10025893,85536,27659389,21255,6406500
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2019/20,487,14481,579,59263,584,116924,584,116539,11,2015
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2020/21,501,9982,552,38728,555,94851,555,99658,13,1505
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2021/22,488,16774,519,73865,521,98469,524,126928,14,3960
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2022/23,446,18251,473,72066,473,72461,481,137526,13,3767
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,0,2023/24,426,16754,452,76272,452,76272,459,128657,17,3480
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2019/20,1770,66676,2017,203566,2068,557052,2069,569142,204,44021
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2020/21,1706,44097,1850,122913,1861,408769,1868,476570,174,43562
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2021/22,1836,75925,1931,242259,1940,371436,1934,610497,150,39741
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2022/23,1647,72908,1711,245505,1712,247575,1720,624692,194,66472
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,1,1,2023/24,2000,81869,2060,283306,2060,283306,2050,768358,211,75458
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2019/20,180961,2365655,176580,16096610,189984,36080254,190085,42876873,36544,6722380
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2020/21,210122,2591594,210084,13156013,215092,32464166,219591,45677877,56607,8972072
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2021/22,260652,5688972,251274,27469449,253747,39328509,263152,74697515,68337,15287082
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2022/23,283284,6233561,269290,33028503,270405,35724134,277567,82289619,67519,17955301
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,0,2023/24,338667,7554839,330713,36053925,330713,36053925,362721,89972238,63678,16602061
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2019/20,93289,1231085,90323,9179952,97918,22087064,97848,26646235,21313,4308087
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2020/21,113200,1411548,112840,7722872,115597,20425630,118054,29051183,33776,5849889
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2021/22,126978,2945491,121263,14798080,122785,23026755,126413,44078655,38159,9480367
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2022/23,126976,3100574,119057,17930776,119433,19693430,120363,45407325,36336,11287252
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,0,1,2023/24,146413,3360396,137284,19140045,137284,19140045,147520,47952809,33661,10355734
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2019/20,748,10189,729,86821,774,154877,775,156059,16,4375
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2020/21,1248,16608,1242,93304,1274,185385,1288,221509,95,12610
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2021/22,1103,26499,1072,140330,1100,173044,1124,267501,83,15503
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2022/23,839,22958,805,127357,812,136489,851,231192,44,13234
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,0,2023/24,798,16703,774,105538,774,105538,816,204878,29,6806
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2019/20,5314,82587,4930,570512,5388,1647850,5345,1708608,487,129888
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2020/21,5835,74924,5555,423627,5840,1363973,6041,1551298,599,129482
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2021/22,6153,149032,5497,705814,5720,1271340,6043,1911352,775,212072
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2022/23,5360,150627,4791,798428,4823,933852,4960,1812588,677,234453
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1,1,2023/24,5019,99428,4570,785101,4570,785101,4661,1899888,466,193202
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2019/20,429705,11514960,420297,37462483,453818,83192281,461271,79895457,96264,15429234
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2020/21,310149,6713376,313750,19415457,324523,49586127,336101,53522459,80420,11411929
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2021/22,435458,13219227,460724,48661927,471710,75391016,502689,106664541,116056,21171300
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2022/23,461282,10736861,488421,63573302,488917,70774853,537884,139847195,116388,25288820
E54000050,NHS North East and North Cumbria Integrated Care Board,0,0,2023/24,514829,8681351,514222,62662057,514222,62662057,567839,144359528,119090,25542232
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2019/20,236891,6243358,235519,22788635,251078,54017573,255362,52593465,74710,12284695
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2020/21,188488,4073360,193203,12861743,198073,34159563,203745,38045518,64708,9415817
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2021/22,222754,6951491,237435,27381006,240525,43106256,255086,65171707,82419,15581866
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2022/23,231004,5910189,242166,35312987,242161,39152149,261837,85635980,81188,18452686
E54000050,NHS North East and North Cumbria Integrated Care Board,0,1,2023/24,250602,4435490,246583,33418836,246583,33418836,267167,84950229,77617,17429695
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2019/20,1447,28063,1522,166936,1526,313862,1547,291425,85,13239
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2020/21,1377,18806,1465,103657,1469,243394,1488,239603,75,12819
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2021/22,1504,34111,1638,209682,1618,258821,1663,372859,126,20795
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2022/23,1532,33208,1582,240336,1575,250380,1612,441386,126,23162
E54000050,NHS North East and North Cumbria Integrated Care Board,1,0,2023/24,1763,31257,1788,257077,1788,257077,1821,454616,75,15084
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2019/20,4766,98091,4898,576258,4915,1222529,5082,1140736,1000,141561
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2020/21,3911,57724,4198,319414,4197,819970,4267,841027,521,88712
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2021/22,4571,97932,5050,655919,4960,963333,5227,1422994,847,179521
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2022/23,5090,122470,5154,797297,5114,842646,5344,1748263,653,168733
E54000050,NHS North East and North Cumbria Integrated Care Board,1,1,2023/24,5886,107046,5808,835411,5808,835411,5940,1938181,489,143419
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2019/20,211621,7542035,257464,24731486,278124,55135747,278226,57575897,142921,21609592
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2020/21,179701,4614396,207966,13386118,223869,40183938,223980,41575607,115681,16140679
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2021/22,240525,8692846,244564,27395903,249062,35754431,275473,70766303,105304,19952306
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2022/23,233671,8534224,255972,32512550,255987,32549782,282539,83212877,82294,17611888
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,0,2023/24,248199,7546527,273350,33020810,273350,33020810,300526,87648592,93330,19443981
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2019/20,103774,3990019,138230,14575236,149973,34311488,150011,36138001,79489,13419286
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2020/21,94644,2634736,116584,8142325,124838,25541705,124925,26704140,65507,10132134
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2021/22,121712,4572245,122866,15105251,124392,19633903,137462,42052938,55654,11788990
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2022/23,112110,4691616,117718,17257145,117725,17267301,128992,47866893,43596,10611038
E54000051,NHS Humber and North Yorkshire Integrated Care Board,0,1,2023/24,118252,3933245,123540,17270376,123540,17270376,135684,49127920,46673,11100988
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2019/20,707,25888,927,110466,954,189687,954,191137,248,38150
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2020/21,808,20749,1016,75662,1028,175215,1028,176225,224,35335
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2021/22,817,24572,903,121758,904,147648,923,221284,134,27375
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2022/23,726,21421,811,133608,811,133608,836,249204,87,16935
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,0,2023/24,755,18735,830,147172,830,147172,848,258169,76,16937
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2019/20,3195,118319,4231,474556,4864,1281191,4863,1304440,1995,321536
E54000051,NHS Humber and North Yorkshire Integrated Care Board,1,1,2020/21,3599,109320,4322,328702,4782,1095128,4784,1128330,1825,299318
