ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,toa,mh_snomed,attends
E54000027,NHS North West London Integrated Care Board,2019/20,1,4,0,7237
E54000034,NHS Frimley Integrated Care Board,2019/20,5,14,0,978
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,1,9,1,77
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,1,22,1,407
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,10,0,15951
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,21,0,12335
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,5,1,52
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,3,10,1,5
E54000037,NHS Devon Integrated Care Board,2023/24,3,10,1,25
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,4,12,1,13
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,3,23,0,271
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,12,0,4270
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,1,11,1,133
E54000038,NHS Somerset Integrated Care Board,2022/23,1,5,0,2208
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,3,1,74
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,3,19,1,12
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,1,4,1,88
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,4,12,0,2235
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,3,16,0,1504
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,2,1,125
E54000029,NHS North East London Integrated Care Board,2020/21,1,10,1,214
E54000037,NHS Devon Integrated Care Board,2022/23,3,17,1,13
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,1,3,0,1691
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,9,0,19831
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,4,7,0,21
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,13,1,81
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,23,0,301
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,23,1,293
E54000028,NHS North Central London Integrated Care Board,2019/20,4,10,0,54
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,1,15,0,29078
E54000041,NHS Dorset Integrated Care Board,2021/22,1,9,1,101
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,5,3,0,1
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,5,19,0,8
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,4,18,0,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,5,11,1,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,23,1,5
E54000028,NHS North Central London Integrated Care Board,2022/23,4,19,1,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,5,12,0,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,7,0,7
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,3,18,1,14
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,5,1,0,2
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,4,9,1,1
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,5,9,0,2
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,5,0,0,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,5,8,1,3
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,5,2,0,4
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,5,19,0,1
E54000027,NHS North West London Integrated Care Board,2020/21,5,7,0,3
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,3,13,1,1
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,5,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,23,0,3771
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,3,19,0,11946
E54000041,NHS Dorset Integrated Care Board,2020/21,3,16,0,2932
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,3,0,3368
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,6,0,168
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,1,23,1,170
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,1,0,3624
E54000034,NHS Frimley Integrated Care Board,2022/23,3,4,0,18
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,4,3,0,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,1,21,1,93
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,4,14,0,10
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,17,1,179
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,18,1,222
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,1,5,0,4527
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,3,20,0,2987
E54000037,NHS Devon Integrated Care Board,2020/21,4,19,0,90
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,19,0,2082
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,13,0,540
E54000028,NHS North Central London Integrated Care Board,2022/23,1,10,1,177
E54000031,NHS South West London Integrated Care Board,2022/23,4,20,0,9
E54000029,NHS North East London Integrated Care Board,2021/22,3,5,0,1610
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,5,17,0,289
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,4,19,0,507
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,21,0,12731
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,4,11,0,2177
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,1,19,1,180
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,3,15,0,18147
E54000037,NHS Devon Integrated Care Board,2022/23,1,14,0,15667
E54000031,NHS South West London Integrated Care Board,2022/23,4,15,0,2012
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,4,12,0,30
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,3,4,0,7
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,3,2,0,264
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,9,1,23
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,4,19,0,6
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,1,21,0,8347
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,4,0,9
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,18,0,3476
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,1,15,0,10005
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,18,0,22379
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,6,1,45
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,20,0,9650
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,12,0,12278
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,3,9,0,33381
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,22,0,7797
E54000062,NHS Black Country Integrated Care Board,2023/24,4,15,0,13
E54000030,NHS South East London Integrated Care Board,2020/21,1,8,0,12015
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,4,1,93
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,10,1,227
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,7,0,14679
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,20,1,230
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,5,16,0,41
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,9,0,43879
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,4,18,0,13
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,1,16,0,14205
E54000029,NHS North East London Integrated Care Board,2022/23,4,17,0,59
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,4,17,0,511
E54000041,NHS Dorset Integrated Care Board,2019/20,1,10,1,76
E54000037,NHS Devon Integrated Care Board,2020/21,1,22,1,153
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,14,0,124
E54000030,NHS South East London Integrated Care Board,2022/23,1,22,1,362
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,11,1,32
E54000064,NHS Sussex Integrated Care Board,2023/24,1,0,0,9470
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,4,19,0,6
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,3,16,1,27
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,1,3,0,3410
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,11,0,49871
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,1,0,1,152
E54000062,NHS Black Country Integrated Care Board,2019/20,3,17,0,3015
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,3,12,0,4803
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,13,1,83
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,5,12,0,749
E54000027,NHS North West London Integrated Care Board,2020/21,1,18,1,416
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,12,1,223
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,22,1,198
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,0,1,250
E54000062,NHS Black Country Integrated Care Board,2019/20,1,2,0,5099
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,1,10,1,99
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,4,1,231
E54000031,NHS South West London Integrated Care Board,2021/22,5,13,0,205
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,10,0,12499
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,3,16,0,4257
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,1,22,1,101
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,1,19,1,467
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,15,0,4749
E54000041,NHS Dorset Integrated Care Board,2021/22,4,11,0,13
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,1,5,1,144
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,1,17,0,19039
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,4,10,0,429
E54000037,NHS Devon Integrated Care Board,2023/24,1,8,1,112
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,4,15,0,27
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,5,11,0,6
E54000041,NHS Dorset Integrated Care Board,2022/23,3,3,0,4
E54000027,NHS North West London Integrated Care Board,2020/21,3,11,1,47
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,3,16,1,7
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,4,15,1,3
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,3,11,1,3
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,5,10,0,1
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,5,8,0,11
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,5,0,9
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,3,12,1,3
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,5,12,0,3
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,5,1,0,1
E54000027,NHS North West London Integrated Care Board,2021/22,4,10,1,4
E54000029,NHS North East London Integrated Care Board,2023/24,4,7,0,6
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,3,1,5
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,18,1,4
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,5,4,0,1
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,5,18,0,1
E54000034,NHS Frimley Integrated Care Board,2023/24,5,7,1,1
E54000037,NHS Devon Integrated Care Board,2021/22,5,12,0,1
E54000027,NHS North West London Integrated Care Board,2020/21,4,13,1,2
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,3,7,1,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,5,18,1,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,3,5,0,6
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,13,0,24857
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,4,12,0,23
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,4,7,0,5
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,4,17,0,9
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,1,14,1,135
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,3,16,0,3237
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,1,0,18601
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,1,9,1,34
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,8,1,28
E54000027,NHS North West London Integrated Care Board,2020/21,5,0,0,8
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,3,22,0,194
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,1,12,0,4268
E54000034,NHS Frimley Integrated Care Board,2023/24,3,5,0,16
E54000038,NHS Somerset Integrated Care Board,2021/22,3,14,1,25
E54000028,NHS North Central London Integrated Care Board,2021/22,1,8,0,12312
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,1,2,1,104
E54000034,NHS Frimley Integrated Care Board,2023/24,1,16,0,13648
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,1,19,1,68
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,14,0,47604
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,4,14,0,14
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,3,2,0,68
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,3,8,0,3349
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,12,0,17662
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,1,14,0,30896
E54000031,NHS South West London Integrated Care Board,2021/22,1,11,1,157
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,1,8,1,91
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,5,0,10235
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,1,4,1,66
E54000031,NHS South West London Integrated Care Board,2020/21,1,4,0,4212
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,1,0,1,308
E54000064,NHS Sussex Integrated Care Board,2022/23,3,22,1,82
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,5,1,88
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,2,0,3375
E54000064,NHS Sussex Integrated Care Board,2019/20,3,15,1,83
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,3,14,1,8
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,1,11,1,58
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,4,12,0,21
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,12,0,4053
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,16,0,6958
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,1,9,1,218
E54000037,NHS Devon Integrated Care Board,2022/23,1,8,1,117
E54000037,NHS Devon Integrated Care Board,2019/20,3,12,0,5443
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,3,14,1,59
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,17,1,497
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,3,1,74
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,22,1,217
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,5,18,0,376
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,1,17,1,145
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,3,5,0,11
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,5,13,0,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,15,0,10601
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,5,18,0,2
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,3,17,0,6231
E54000030,NHS South East London Integrated Care Board,2020/21,1,22,1,355
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,4,18,0,8
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,3,22,0,3742
E54000031,NHS South West London Integrated Care Board,2022/23,5,7,0,66
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,1,13,0,26278
E54000031,NHS South West London Integrated Care Board,2022/23,1,9,0,25488
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,3,10,1,7
E54000037,NHS Devon Integrated Care Board,2021/22,1,21,1,210
E54000031,NHS South West London Integrated Care Board,2023/24,5,12,0,1113
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,5,5,0,7
E54000064,NHS Sussex Integrated Care Board,2021/22,5,14,0,6
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,1,11,1,305
